file,relative_path,size_bytes,mtime_iso,md5,sha256
"Monadjem et al 2010 Bats of southern and central Africa, Part 2.pdf","Monadjem et al 2010 Bats of southern and central Africa, Part 2.pdf",18287776,2012-01-16T15:25:36,7b57396e5d504bc5b0b78df59a8d7e5d,fb8160865979f509b2d9d222520576e6d9d0c57f42c7583ad498ca95c98f4537
"Monadjem et al 2010 Bats of southern and central Africa, Part 3.pdf","Monadjem et al 2010 Bats of southern and central Africa, Part 3.pdf",15580177,2012-01-16T15:27:54,7a221971ec373480b8f163ddc6d3063e,51b9da4f7f4a3d973bef9909e4c453f66db6c2d06287e3d2c1f1a0fd7a3efe80
Monadjem et al 2010 Recent inventory of bats from Mozambique and seven new species.pdf,Monadjem et al 2010 Recent inventory of bats from Mozambique and seven new species.pdf,506271,2010-12-03T04:31:00,2930d4920a8272d2988833855283d7c5,02e705ca75ddad6873cff58e1a6c0e712d79a950f5b33dbc26ebff7a6fcf588d
Monadjem et al 2013 High diversity of pipistrelloid bats in a West African rainforest and a new species.pdf,Monadjem et al 2013 High diversity of pipistrelloid bats in a West African rainforest and a new species.pdf,1082884,2013-01-10T09:10:02,ec1fe7d808227f8572a8f102884e4976,8e60d537db6e47843a63064b515065bfa05ce4f50468e8fa067f9027276e4115
Monadjem et al_2020_African Pipistrellus phylogeny_Zool J Linn Soc.pdf,Monadjem et al_2020_African Pipistrellus phylogeny_Zool J Linn Soc.pdf,1803388,2020-09-11T18:08:50,2a3cf2947dd388ed921c597b99ade66b,5486e3e16fe32e56569c6f48f316328442f05c8ed2881436deb94df53bb42d30
Monadjem et al_2020_Revision of pipistrelloids_Zool J Linn Soc.pdf,Monadjem et al_2020_Revision of pipistrelloids_Zool J Linn Soc.pdf,1430167,2020-09-12T22:57:06,a0f58075872fea14a67de835b2e9d6f6,de2ad00f32671e2a73e90e6af774f72e2759e2596d2a26e1e7cab80d94d3d82e
Monadjem_2015_Nycteris survival_J Zool.pdf,Monadjem_2015_Nycteris survival_J Zool.pdf,175697,2015-05-02T03:18:28,b2666f892f56c562475ba710227f8d2e,b7dc33c4df510f275b1748096bc2e4042b04b1853ad01c3d3d49cb6260596fe8
"Monda et al 2007 Variation and Phylogeny of the concolor gibbons, Nomascus.pdf","Monda et al 2007 Variation and Phylogeny of the concolor gibbons, Nomascus.pdf",258231,2009-06-29T03:37:38,34ff83e06c1e378b95870364a5ca6ac8,48667e061fef8d9cbd316648e31e492cfc39934b33003b9b71ffd573d07cbb26
"Monfort 1992 Premiere liste commentee des mammiferes du Rwanda, incomplete.pdf","Monfort 1992 Premiere liste commentee des mammiferes du Rwanda, incomplete.pdf",431881,2012-04-17T06:07:20,a16c6a4603a51606815cd8939cd9c284,b02794334ee4a6c8af519e7cb41f9a5e25d6a37c4c80402ebd38fd7be4fd641f
"Montiel et al 2006 Bat assemblages in a naturally fragmented ecosystem in the Yucatan, Mexico.pdf","Montiel et al 2006 Bat assemblages in a naturally fragmented ecosystem in the Yucatan, Mexico.pdf",163007,2010-03-26T01:43:52,c06a3e7028f4d4acf70470b88fe171ed,b45cb1440043aa7e75d8d407232bc4f7def3932af61a375088d7a552dfd5d074
"Montiel et al 2006 Bats in naturally fragmented ecosystem in Yucatan, Mexico.pdf","Montiel et al 2006 Bats in naturally fragmented ecosystem in Yucatan, Mexico.pdf",163007,2006-12-01T12:00:10,c06a3e7028f4d4acf70470b88fe171ed,b45cb1440043aa7e75d8d407232bc4f7def3932af61a375088d7a552dfd5d074
"Moore & Tate 1959 On the identity of Macroxus chinensis Gray, 1867.pdf","Moore & Tate 1959 On the identity of Macroxus chinensis Gray, 1867.pdf",750917,2011-07-10T10:30:14,e914e40e36d5f41c2bf49c12609c3c23,776a201f9be54044053b521bae42ae3aadaede3b8b267a60ce3d295b39afcde6
"Moore & Tate 1965 Study of the diurnal squirrels, sciurinae of the Indian and Indochinese subregion, Part 1.pdf","Moore & Tate 1965 Study of the diurnal squirrels, sciurinae of the Indian and Indochinese subregion, Part 1.pdf",125422023,2011-09-19T15:53:56,2ff29638bc89839327a483c30dc1b341,a9e5b11a42baba01fcc27c25b852bcd63e394a486d3e0d3cd596fa5191f66194
"Moore & Tate 1965 Study of the diurnal squirrels, sciurinae of the Indian and Indochinese subregions, Part 2.pdf","Moore & Tate 1965 Study of the diurnal squirrels, sciurinae of the Indian and Indochinese subregions, Part 2.pdf",10427357,2012-10-16T04:08:00,8f135380a937cf35be883720f1ce9a65,c775821b761758352c8c04dfeaa6cdbab7b39c95a46f6443b1deec6faa70c1f6
"Moore 1956 New subspecies of an Oriental squirrel, Dremomys lokriah.pdf","Moore 1956 New subspecies of an Oriental squirrel, Dremomys lokriah.pdf",118856,2011-06-30T07:40:16,9f71b63cf0a49ea2ac8ed6b747553169,3f4fe97b659f1ab196e7d6b449d07ba4531be287dff7de97d0952148f5324fb9
Moore 1958 A new species and a redefinition of Prosciurillus of Celebes.pdf,Moore 1958 A new species and a redefinition of Prosciurillus of Celebes.pdf,415346,2011-06-30T08:19:04,a4dd10f467ba384f7fff7c8fcd2067b4,ea1d9d4c2c1cdc3588420f58e4c126d2b47d3b3512bb02b445552a8d1a19b0aa
Moore 1958 New genera of East Indian squirrels.pdf,Moore 1958 New genera of East Indian squirrels.pdf,530119,2011-06-30T08:25:34,ec9b9b28d924afc59ac43ec332175296,33e4c1a44500a159624d890aa9c18ce72c2ea04534d21c92e21c7d02714d970e
Moore 1958a New striped tree squirrels from Burma and Thailand.pdf,Moore 1958a New striped tree squirrels from Burma and Thailand.pdf,634294,2011-07-28T09:55:32,b2b2ed339248ce5cc7a2967b0b610dc5,6634db1032272ef899394528a06feb861c1f9c6887d8cad72a8337528afad61e
Moore 1959 A new subgenus and new species of squirrel from Borneo.pdf,Moore 1959 A new subgenus and new species of squirrel from Borneo.pdf,522806,2011-06-30T09:09:14,16fce432787bfe600bc34142bed28678,27a8ce3002224130c2143221f9859376135e51574f8cb990f78039448ec6a01a
Moore 1959 Relationships among living squirrels of the Sciurinae.pdf,Moore 1959 Relationships among living squirrels of the Sciurinae.pdf,12412974,2011-08-04T09:55:48,f8b71ebe2220920a3081f2f8ca9771c9,7df1471e86b9a93c030be7867d2c04826b24afbf99f369a6cb86917bf0305a90
Morales et al 1991 Genetic relationships of eight Eptesicus and Pipistrellus.pdf,Morales et al 1991 Genetic relationships of eight Eptesicus and Pipistrellus.pdf,205664,2008-12-08T08:09:46,87883efcdff9080c521842bf860d8e99,331993891bf24b7c88b84f1691a034b20d2877c895ef279e7f86e5cc06d0292b
Moreno & Halffter 2000 Species accumulation curves for bat biodiversity inventories.pdf,Moreno & Halffter 2000 Species accumulation curves for bat biodiversity inventories.pdf,297054,2005-11-07T08:41:56,ecbc11097a38cdf92db58dc9d420ecf1,f9c38fcd0e9997b4056ac96118113c1faa29b9624be93b90189f81bdd5ec6e9c
Mori n.k. On two new bats from Corea.pdf,Mori n.k. On two new bats from Corea.pdf,194750,2010-10-04T09:36:18,f76eb2c4cf37e279e71d87aa71211e49,1b53e66abee8d40f6f42d69cb8a9a05ed99fb34ad922ee1af996791f72b311d1
Morii 1979 First record of two species of Rhinolophus from Japan.pdf,Morii 1979 First record of two species of Rhinolophus from Japan.pdf,77972,2010-09-28T11:10:48,cb5beed09a6881cbce39f33f321e6c5a,00b0483fe3e1d9613bc3f3c7ce657959c4cde0c3e522951d4fe63a3bda2ede28
Morris 1987 Density-dependent habitat selection in a patchy environment.pdf,Morris 1987 Density-dependent habitat selection in a patchy environment.pdf,2124841,2006-01-02T08:02:50,e6cc6de420d5a09c11f5eba65f48aa2c,5b3a485ce8f3f47a584d1dc54b30943627a66f4b9df3a2f62f7bd20fd8eb9f51
Morrison & Morrison 1981 Economics of harem maintainance by a Neotropical bat.pdf,Morrison & Morrison 1981 Economics of harem maintainance by a Neotropical bat.pdf,516615,2005-06-29T11:54:42,232a882e3411def6141dd3e71e9f8130,a68b05ab3ee54f1a983dc931a02847fcada15b104477cc4c26527e83ffa7ac81
Morrison 1978 Foraging ecology and energetics of Artibeus jamaicensis.pdf,Morrison 1978 Foraging ecology and energetics of Artibeus jamaicensis.pdf,1315786,2005-06-29T11:57:08,fde7f8329a7e4662f975d0531bc361a3,d54f4d0f63d78167c30f635442cd66008b4808a291e705c9b719a18d899ce42d
Mortelliti_at_al._CJZ_2009.pdf,Mortelliti_at_al._CJZ_2009.pdf,104098,2009-07-13T03:03:26,da9803f25ae73ac91ea1ce9433e415d1,1d9b5de6a6ef418afbaf0fcf745d770a990c8bb83483ca6d83e4bc55ed17de3b
Moss & Sinha 2003 Neurobiology of echolocation in bats.pdf,Moss & Sinha 2003 Neurobiology of echolocation in bats.pdf,378985,2005-04-03T11:34:26,aa334387c871ef57a54abeeb7267d6f8,dd0cdb8a0620ae30cdc95431675d2ca7f2f34b010d2fe930c29b4d5ff18f0220
Motokawa & Lin  2005 Taxonomic status of Soriculus baileyi.pdf,Motokawa & Lin  2005 Taxonomic status of Soriculus baileyi.pdf,681683,2011-02-10T08:34:14,8761268b3948fe04adb77d4a3408bc2b,34296d2b0266e8e67ac55693b8d7f6084a1186819f5daa20a96f38173e6053a8
Motokawa et al 2008 Karyotypes of three shrew species from Nepal.pdf,Motokawa et al 2008 Karyotypes of three shrew species from Nepal.pdf,512887,2011-02-10T08:52:42,7190a8c3eb4f74e9c4c757439d01ef7a,ac8d6a2dad3e1abe89e40b924705dbbb1861a0df5a12a57166e97e37f61fff7c
Muchhala et al 2005 A new species of Anoura from the Ecuadorian Andes.pdf,Muchhala et al 2005 A new species of Anoura from the Ecuadorian Andes.pdf,1670003,2006-01-23T06:03:34,121d697290deeb4415cbc282b53608d9,c1c1f7af171196f5d2141ab67541a64902c5e97a58d25bca4a19896d685f96d9
"Mukherjee et al 2004 Importance of rodents in diet of Jungle Cat, Caracal and Jackal in India.pdf","Mukherjee et al 2004 Importance of rodents in diet of Jungle Cat, Caracal and Jackal in India.pdf",115764,2006-04-18T07:02:44,15ddeb691e281448c28331450e8fc51a,bc8e0e74daaba967ec9204257ab861ebf3374c4e20ec39a3a4c97b45fb5608f4
Mukherjee et al 2010 Dietary energy from fruit preferences of Cynopterus sphinx in tropical China.pdf,Mukherjee et al 2010 Dietary energy from fruit preferences of Cynopterus sphinx in tropical China.pdf,1054577,2010-07-05T22:47:48,06ab7926b87c7ab32dcb5219115af798,25a6ab94e2b69d47c3a3b66bbfb1b98347743445f33b50781a0515c06715b361
Mumford  1970 Myonycteris Torquata and Megaloglossus Woermanni from Uganda.pdf,Mumford  1970 Myonycteris Torquata and Megaloglossus Woermanni from Uganda.pdf,53789,2012-10-16T08:33:22,ca76883bebd2a415a2a5839b18c80e52,8c9966307d6d6ebc7d052ed0911a1b8f6891358cc034ed566b37aa9bac8822ad
"Muni & Kothari 1993 Occurrence of Hipposideros lankadiva in Maharashtra, India.pdf","Muni & Kothari 1993 Occurrence of Hipposideros lankadiva in Maharashtra, India.pdf",169164,2012-02-03T07:16:08,d1dc184b93f33e9d8799023da65f05b2,41215edc62a41c1612c0889567a682743bacfc7f7fcd0d133170f42b36022e2f
"Muni 1994 Rarest of the rare, Latidens salimalii.pdf","Muni 1994 Rarest of the rare, Latidens salimalii.pdf",1319907,2010-10-04T10:36:50,0c80702a21744f31440d9a180013b7be,e21c6dd0f631a445a4584482f662d5bad6dd052cff0ccbd4db305201092f81a7
Muriel et al. 2021 Prevalence and Diversity of Avian Haemosporidians May.pdf,Muriel et al. 2021 Prevalence and Diversity of Avian Haemosporidians May.pdf,2390843,2021-03-18T10:05:38,f7b74577eeda81c3c2a021ac21bfc746,2f092de7d98d2243a3548b06065a4d19d056e98b6c1b107917d8ec048f7ca72f
Murray et al 2012 Molecular phylogeny of hipposiderid bats from SE Asia.pdf,Murray et al 2012 Molecular phylogeny of hipposiderid bats from SE Asia.pdf,540788,2012-01-16T05:25:00,7d5b4848c0c2a2e3e29d915f386e5b2e,149acc1d49cb051f2126fa66fcbddb640900097081b0d4bc74f370533f4d72c3
Muscarella & Fleming 2007 The role of frugivorous bats in tropical forest succession.pdf,Muscarella & Fleming 2007 The role of frugivorous bats in tropical forest succession.pdf,335934,2012-06-27T05:06:10,b2efd2372aef441a18877888b0d979ad,718a78177eee98d6f5094dd70f655e7b02de59ae2d641679b66f0c3677950e25
"Musser & Carleton 2005 Maxomys pp 1367 - 1373, Mammal species of the world.pdf","Musser & Carleton 2005 Maxomys pp 1367 - 1373, Mammal species of the world.pdf",817674,2011-02-01T09:12:10,550333c8514968f0cbe36247df7a1308,5722af0a13251cd5729428872842b897e4084d3d2aa54f15b482bb626e92dd05
Musser & Newcomb 1983 Malaysian murids and the giant rat of Sumatra.pdf,Musser & Newcomb 1983 Malaysian murids and the giant rat of Sumatra.pdf,89949125,2011-03-22T10:12:32,74e9c09197277dd411c946ce65e10d4c,289de945386ea64875930700bf0c1981696d503e3697c8c7c7e7baa7f3580441
Musser 1972 The species of Hapalomys.pdf,Musser 1972 The species of Hapalomys.pdf,1229002,2011-10-26T09:17:32,f040c278d6e1be2cdf91e89ba343abd9,e8b7cc84ef9cc02db2e10006c10144215764ee93a1d3f063dc4fbad665261cc9
Musser 1973 Significance of Rattus argentiventer on Celebes and New Guinea.pdf,Musser 1973 Significance of Rattus argentiventer on Celebes and New Guinea.pdf,1613365,2011-07-20T10:07:46,d7a64d8b9d3793786b6eba40f79b6cb6,f19330db6aa2cb4ce89cf31f3b7a669d4128d8fa35824a44dc9038a3b8b901a5
Musser 1979 Chiropodomys of Indochina and the Malay Archipelago.pdf,Musser 1979 Chiropodomys of Indochina and the Malay Archipelago.pdf,6277710,2011-02-03T08:33:12,aff56354b9b9605798c17bcba23d010d,be02ab64fc6bc355f369d5eb080ed090fe48af38e26ec0960158c3253f72b80f
"Musser 1981 Systematics of Indo-Malayan murid rodents and new species from Ceylon, Sulawesi and the Philippines.pdf","Musser 1981 Systematics of Indo-Malayan murid rodents and new species from Ceylon, Sulawesi and the Philippines.pdf",10480977,2011-02-08T06:03:40,95ff3fba1e13e20c7f8be02847ad6fd3,18b0773fe6151ab563c22ea03e7e9987400e1cc830a4606f7b6239fefbfa4165
Musser 1981 The Giant Rat of Flores and its relatives East of Borneo and Bali.pdf,Musser 1981 The Giant Rat of Flores and its relatives East of Borneo and Bali.pdf,10886834,2012-10-02T10:42:30,b7a08d9bea7e2aba54a43163aff27741,bec1081dd274f83453b6a9d0a7133a6e9bcdeccd2a9abf9ef4060f71d42eb215
Musser 1987 The mammals of Sulawesi.pdf,Musser 1987 The mammals of Sulawesi.pdf,2243985,2011-07-28T10:06:10,f215ad1c4ee8787894172ad9aa19fbb2,2b83d3cd5d899d147c7439e0a5eb290e7bab98be7a1704b9f8830013ff05c8c6
Musser et al 1979 Definition and contents of the Sundaic genus maxomys.pdf,Musser et al 1979 Definition and contents of the Sundaic genus maxomys.pdf,664489,2012-07-16T05:54:14,6edb79294a82aaa11cfc8f9d10a17ec9,1565d192c3761bedbe7c9b8c3e7e9289b63c01b47eaa41570b092013cfc390ea
Musser et al 1996 Taxonomy and distribution of Oriental and European Apodemus.pdf,Musser et al 1996 Taxonomy and distribution of Oriental and European Apodemus.pdf,3773252,2011-02-10T09:05:54,ee1cd86909d905e29381cc6edf37c7d2,ac68db034297444ae3266cfea65a25b813c68cfae3cec16b2c3594f1702136b1
Musser et al 2005 Description of a new genus and species of rodent from Lao PDR.pdf,Musser et al 2005 Description of a new genus and species of rodent from Lao PDR.pdf,995341,2011-07-31T17:35:14,aaa33a2e9399b6fdf9a7669a0580d4e4,96106e9a84ac337889ad928041fba9952e51908ea452675a8407079b062ed457
Myanmar Biodiversity Investment 2005 English.pdf,Myanmar Biodiversity Investment 2005 English.pdf,3143555,2015-07-14T15:55:26,63c7caf56e3084ee1145d1b78ee77f0a,d422a100e967314504f6349277c0205e50abbda0e2afd2ab7125df088c8134e8
Myanmar Biodiversity Investment Conservation Vision 2013 English.pdf,Myanmar Biodiversity Investment Conservation Vision 2013 English.pdf,6272172,2014-07-26T10:33:22,09a68b564ce0ce933f05a51f5f86bce3,b343b3ec9ab594830fed424fb232fb93d42c07d1096abf170d87bdf47e0d9772
Myanmar Biodiversity Investment Conservation Vision 2013 EnglishB.pdf,Myanmar Biodiversity Investment Conservation Vision 2013 EnglishB.pdf,6272172,2014-11-24T03:55:42,9ac6aa77d8d24be5e4c67e990653dac5,af854e76d5022fdb8e3df5980e720de73ff3b89be8a950c50256774661b43169
Myanmar Biodiversity Investment Conservation Vision 2013 Myanmar.pdf,Myanmar Biodiversity Investment Conservation Vision 2013 Myanmar.pdf,5700152,2014-07-26T10:35:12,eeb4ca0456109bf3352805f25b3fa29b,02277537a9e1f583459d310c0e18a54e07dd6519d679a48984f466667ff51dd6
Myanmar Ecotourism Policy and Management Strategy.PDF,Myanmar Ecotourism Policy and Management Strategy.PDF,341769,2015-03-13T17:42:58,ccdfb6e7c8be3498e453c515cca3a4b9,2b0728275c2070c20bff5e5b20bbb8cfca0f2834800cd9f0edbf3c3bb1b96fb3
Myanmar Environmental Performance Assessment Report.pdf,Myanmar Environmental Performance Assessment Report.pdf,6420482,2014-09-03T17:16:36,4330f61423d5257c12fd7f5259287471,ca8f5b571b02a8307d06c959ed7748838a064614b3bb6e31ce32f344da580293
Myanmar Forestry Report.pdf,Myanmar Forestry Report.pdf,8669942,2014-11-04T10:31:32,0a920a343287779568e727562c78f0c3,17ce7e99f48b392937716662400115355d9a00031f676b37d9ac76a3fabb6e69
Myanmar Investment Opportunities Biodiversity Conservation.pdf,Myanmar Investment Opportunities Biodiversity Conservation.pdf,16516147,2014-07-26T10:30:30,d1cc6993ca62ef26680cf8a92ab01f49,5789a66981d0562ffd2b79db5c15a7151fcd002184a63ff322a0370a0dea2ccf
Myanmar National strategy and biodiversity action plan.pdf,Myanmar National strategy and biodiversity action plan.pdf,8669938,2014-11-04T10:35:32,b8c378ffdda0ab2d4228edbd75f33cf4,ae87c7733aad9d3f2a673ccf5eec31c0665e45bb1137c8de20101e02dd84070f
Myanmar Responsible Tourism Strategy_English.pdf,Myanmar Responsible Tourism Strategy_English.pdf,4646436,2015-03-23T22:30:42,c365eaf242b980f6c7cc279833d95f19,aae7f8afca25488c85fad37d49c7cb330bb4ee5be2c5619f1b00e6be922a6edf
Myanmar-Ecotourism-Policy-and-Management-Strategy.pdf,Myanmar-Ecotourism-Policy-and-Management-Strategy.pdf,6928490,2017-09-06T10:01:44,f64c3de130b770e8f649c3302e3bb1dd,4838bf1096b55f8bb3568e3e071454d6dcf2a091e8911a528cbc0f25716471d4
MyanmarProtectedAreas.Context_CurrentStatusandChallenges (1).pdf,MyanmarProtectedAreas.Context_CurrentStatusandChallenges (1).pdf,9390095,2016-07-27T10:18:12,400c8e2ff51f29198299f6df14d9f068,a20d7373ad2a9f8fbc0bfd70e4ad178cad34c4e84a3f1039b85784b9ce9f00fb
Myanmar_Environmental_Conservation_Law_Mar2012.pdf,Myanmar_Environmental_Conservation_Law_Mar2012.pdf,59440,2014-09-03T17:14:14,eecc9811117cfdadfab7bf7553286506,2f9ee335cb5c2f2898e51eab79c194cefc223dc389d3cc50397e30cc720b2d93
Myers et al 2000 Recent collection of bats from Nepal with notes on Eptesicus dimissus.pdf,Myers et al 2000 Recent collection of bats from Nepal with notes on Eptesicus dimissus.pdf,849616,2011-02-10T09:32:14,48fffcadc18cc3a53ce2783e0fdf2724,8d71b4a7123242265ca1820a3a023fc2252a2b688778ef72fc6de005f2cdde32
Myint Kyaw et al 2021. White-bellied heron... in Hkakabo Razi Landscape Myanmar.pdf,Myint Kyaw et al 2021. White-bellied heron... in Hkakabo Razi Landscape Myanmar.pdf,3142958,2021-10-15T18:18:02,476a110cd44cf2de4c88665d5371afc8,9783162535807ced844e92fab40d588c0b5dfd072c2469cb42210ff80960e73f
Nabhitabhata et al 1982 Craseonycteris thonglongyai aus Thailand.pdf,Nabhitabhata et al 1982 Craseonycteris thonglongyai aus Thailand.pdf,1155669,2010-08-04T10:27:50,0aebcd5aa6be503f52629f6d8209b5a8,41bb684c7e031748169f1c364b3cc64ad0af18541d730a91937db0be6684e0bf
Nadachowski et al 1993 Palaeoecological reconstruction Carpathians Poland.pdf,Nadachowski et al 1993 Palaeoecological reconstruction Carpathians Poland.pdf,3534078,2009-05-18T03:41:40,11e6b0ac68fe1e302ca0a9ef7def92df,ce1478f6099ba7373c4173ee89a5a3eddd99ff9951fc8406e120122456a94630
Nader & Kock 1982 New slit-faced bat from Saudi Arabia.pdf,Nader & Kock 1982 New slit-faced bat from Saudi Arabia.pdf,284271,2010-07-14T08:43:58,d5e1197d0990fbcc430faf4835e7bfe3,573effdad499b76ca30246983f19b614e254519e44b3d59f4759536e73eb69a5
Nader & Kock 1983 Notes on some bats from the Near East.pdf,Nader & Kock 1983 Notes on some bats from the Near East.pdf,670993,2011-04-13T07:54:40,3856625c743168f55e9ce068839f771a,9eb8050c164fbaf101a47f8fa519bd12820e20135b47398edd1bcc1894e08cec
Nader & Kock 1987 First record of Miniopterus schreibersi from Yemen.pdf,Nader & Kock 1987 First record of Miniopterus schreibersi from Yemen.pdf,3133990,2011-03-29T09:00:06,1621f042dc2b5777d04d8cd155b0122a,11b04ffa480f6dab59c37b6047a8789d5b1769be1a248835e3f75fa01f8436d0
Nader & Kock 1990 Eptesicus bottae in Saudi Arabia.pdf,Nader & Kock 1990 Eptesicus bottae in Saudi Arabia.pdf,592362,2010-07-14T08:06:36,50329c09899ea76b4426942346c0da5a,8c1373a667700690ec45dfd38830af7df5d2576773364d9ce7c5b72969441363
Nader & Kock 1990 Plecotus austriacus new to Saudi Arabia.pdf,Nader & Kock 1990 Plecotus austriacus new to Saudi Arabia.pdf,659051,2011-03-28T06:09:40,8a00a3ef01e83e199ad4deafd0ff09a2,8e84b5db6304819a7797d0822d95c8925fe0fac8578bdb3b6d0021b4c8ff1ba9
Nader 1971 Noteworthy records of bats from Iraq.pdf,Nader 1971 Noteworthy records of bats from Iraq.pdf,221057,2011-04-18T11:24:36,acbccfcfe41ac31348223f922c3c1bb7,a0d99456b5d53774874beca04d511c0ace26d5d785ec6c687ce6571c02c5ea2d
Nader 1975 On the bats of the kingdom of Saudi Arabia.pdf,Nader 1975 On the bats of the kingdom of Saudi Arabia.pdf,2190047,2011-04-28T09:47:28,2b9003eb3d77072469ceba5cd24fb4c4,ba9e167de18bd37df1ba291985fa4362172177399d7856a14e923cdf36100bfc
